timestamp,name,numeric
2026-09-05T18:24:22.000,pack_voltage_fine,448.5
2026-09-05T18:24:26.000,pack_voltage_fine,448.5
2026-09-05T18:24:29.000,pack_voltage_fine,448.5
2026-09-05T18:24:33.000,pack_voltage_fine,448.6
2026-09-05T18:24:36.000,pack_voltage_fine,448.6
2026-09-05T18:24:39.000,pack_voltage_fine,448.4
2026-09-05T18:24:43.000,pack_voltage_fine,448.4
2026-09-05T18:24:47.000,pack_voltage_fine,448.6
2026-09-05T18:24:50.000,pack_voltage_fine,448.6
2026-09-05T18:24:54.000,pack_voltage_fine,448.6
2026-09-05T18:24:55.000,app_snapshot_charging,1.0
2026-09-05T18:24:55.000,app_snapshot_power_kw,
2026-09-05T18:24:57.000,pack_voltage_fine,448.5
2026-09-05T18:25:00.000,pack_voltage_fine,448.5
2026-09-05T18:25:02.000,pack_current,-6.6
2026-09-05T18:25:03.000,pack_voltage_fine,448.6
2026-09-05T18:25:07.000,pack_voltage_fine,448.6
2026-09-05T18:25:10.000,pack_voltage_fine,448.5
2026-09-05T18:25:14.000,pack_voltage_fine,448.5
2026-09-05T18:25:17.000,pack_voltage_fine,448.5
2026-09-05T18:25:21.000,pack_voltage_fine,448.5
2026-09-05T18:25:24.000,pack_voltage_fine,448.5
2026-09-05T18:25:28.000,pack_voltage_fine,448.5
2026-09-05T18:25:33.000,pack_voltage_fine,448.7
2026-09-05T18:25:37.000,pack_voltage_fine,448.7
2026-09-05T18:25:40.000,pack_voltage_fine,448.7
2026-09-05T18:25:43.000,pack_voltage_fine,448.7
2026-09-05T18:25:46.000,pack_voltage_fine,448.7
2026-09-05T18:25:50.000,pack_voltage_fine,448.6
2026-09-05T18:25:53.000,pack_voltage_fine,448.6
2026-09-05T18:25:55.000,app_snapshot_charging,1.0
2026-09-05T18:25:55.000,app_snapshot_power_kw,
2026-09-05T18:25:56.000,pack_voltage_fine,448.6
2026-09-05T18:25:59.000,pack_voltage_fine,448.6
2026-09-05T18:26:03.000,pack_voltage_fine,448.7
2026-09-05T18:26:07.000,pack_voltage_fine,448.6
2026-09-05T18:26:10.000,pack_voltage_fine,448.6
2026-09-05T18:26:13.000,pack_voltage_fine,448.6
2026-09-05T18:26:14.000,pack_voltage,449.0
2026-09-05T18:26:16.000,pack_voltage_fine,448.6
2026-09-05T18:26:19.000,pack_voltage_fine,448.6
2026-09-05T18:26:20.000,pack_voltage,449.0
2026-09-05T18:26:22.000,pack_voltage_fine,448.6
2026-09-05T18:26:25.000,pack_voltage,449.0
2026-09-05T18:26:25.000,pack_voltage_fine,448.6
2026-09-05T18:26:28.000,pack_voltage,448.0
2026-09-05T18:26:28.000,pack_voltage_fine,448.6
2026-09-05T18:26:31.000,pack_voltage,449.0
2026-09-05T18:26:32.000,pack_voltage_fine,448.6
2026-09-05T18:26:34.000,pack_voltage,448.0
2026-09-05T18:26:35.000,pack_voltage_fine,448.6
2026-09-05T18:26:37.000,pack_voltage,448.0
2026-09-05T18:26:38.000,pack_voltage_fine,448.7
2026-09-05T18:26:41.000,pack_voltage,449.0
2026-09-05T18:26:41.000,pack_voltage_fine,448.7
2026-09-05T18:26:44.000,pack_voltage,448.0
2026-09-05T18:26:44.000,pack_voltage_fine,448.7
2026-09-05T18:26:47.000,pack_voltage,449.0
2026-09-05T18:26:47.000,pack_voltage_fine,448.7
2026-09-05T18:26:50.000,pack_voltage,448.0
2026-09-05T18:26:50.000,pack_voltage_fine,448.7
2026-09-05T18:26:53.000,pack_voltage,449.0
2026-09-05T18:26:54.000,pack_voltage_fine,448.7
2026-09-05T18:26:55.000,app_snapshot_charging,1.0
2026-09-05T18:26:55.000,app_snapshot_power_kw,2.9634
2026-09-05T18:26:57.000,pack_voltage,449.0
2026-09-05T18:26:57.000,pack_voltage_fine,448.7
2026-09-05T18:27:00.000,pack_voltage,449.0
2026-09-05T18:27:00.000,pack_voltage_fine,448.7
2026-09-05T18:27:03.000,pack_voltage,448.0
2026-09-05T18:27:04.000,pack_voltage_fine,448.7
2026-09-05T18:27:06.000,pack_voltage,448.0
2026-09-05T18:27:07.000,pack_voltage_fine,448.7
2026-09-05T18:27:09.000,pack_voltage,448.0
2026-09-05T18:27:10.000,pack_voltage_fine,448.7
2026-09-05T18:27:12.000,pack_voltage,448.0
2026-09-05T18:27:13.000,pack_voltage_fine,448.7
2026-09-05T18:27:17.000,pack_voltage_fine,448.7
2026-09-05T18:27:20.000,pack_voltage_fine,448.7
2026-09-05T18:27:23.000,pack_voltage_fine,448.8
2026-09-05T18:27:27.000,pack_voltage_fine,448.7
2026-09-05T18:27:31.000,pack_voltage_fine,448.7
2026-09-05T18:27:34.000,pack_voltage_fine,448.8
2026-09-05T18:27:37.000,pack_voltage_fine,448.9
2026-09-05T18:27:40.000,pack_voltage_fine,448.9
2026-09-05T18:27:43.000,pack_voltage_fine,448.9
2026-09-05T18:27:47.000,pack_voltage_fine,448.9
2026-09-05T18:27:50.000,pack_voltage_fine,448.9
2026-09-05T18:27:54.000,pack_voltage_fine,448.9
2026-09-05T18:27:55.000,app_snapshot_charging,1.0
2026-09-05T18:27:55.000,app_snapshot_power_kw,2.9634
2026-09-05T18:27:57.000,pack_voltage_fine,448.9
2026-09-05T18:28:00.000,pack_voltage_fine,448.9
2026-09-05T18:28:04.000,pack_voltage_fine,448.9
2026-09-05T18:28:07.000,pack_voltage_fine,448.9
2026-09-05T18:28:11.000,pack_voltage_fine,448.9
2026-09-05T18:28:14.000,pack_voltage_fine,448.9
2026-09-05T18:28:17.000,pack_voltage_fine,448.9
2026-09-05T18:28:21.000,pack_voltage_fine,448.8
2026-09-05T18:28:24.000,pack_voltage_fine,448.9
2026-09-05T18:28:28.000,pack_voltage_fine,448.9
2026-09-05T18:28:31.000,pack_voltage_fine,448.9
