property_name,featureID,featureID_hex,featureID_highbyte,dataType_code,dataType_guess,access,interfaceName_int,interfaceName
0x4C203022,1277177890,0x4C203022,0x4C,4,Double?,READ,,(unset)
0x4C203023,1277177891,0x4C203023,0x4C,4,Double?,READ,,(unset)
0x4C203024,1277177892,0x4C203024,0x4C,4,Double?,READ,,(unset)
0x4C203025,1277177893,0x4C203025,0x4C,4,Double?,READ,,(unset)
0x4C203026,1277177894,0x4C203026,0x4C,4,Double?,READ,,(unset)
0x4C203028,1277177896,0x4C203028,0x4C,4,Double?,READ,,(unset)
0x4C400000,1279262720,0x4C400000,0x4C,2,Long?,READ,,(unset)
0x4C400098,1279262872,0x4C400098,0x4C,22,?22,READ,,(unset)
0x4C500000,1280311296,0x4C500000,0x4C,2,Long?,READ,,(unset)
0x4C600008,1281359880,0x4C600008,0x4C,23,?23,READ,,(unset)
0x4C60000C,1281359884,0x4C60000C,0x4C,23,?23,READ,,(unset)
0x4C600010,1281359888,0x4C600010,0x4C,23,?23,READ,,(unset)
0x4C600015,1281359893,0x4C600015,0x4C,23,?23,READ,,(unset)
0x4C600018,1281359896,0x4C600018,0x4C,23,?23,READ,,(unset)
0x4C60001D,1281359901,0x4C60001D,0x4C,23,?23,READ,,(unset)
0x4C600020,1281359904,0x4C600020,0x4C,23,?23,READ,,(unset)
0x4C600025,1281359909,0x4C600025,0x4C,23,?23,READ,,(unset)
0x4C600028,1281359912,0x4C600028,0x4C,23,?23,READ,,(unset)
0x4C60002D,1281359917,0x4C60002D,0x4C,23,?23,READ,,(unset)
0x4C600030,1281359920,0x4C600030,0x4C,23,?23,READ,,(unset)
0x4C600035,1281359925,0x4C600035,0x4C,23,?23,READ,,(unset)
0x4C600038,1281359928,0x4C600038,0x4C,23,?23,READ,,(unset)
0x4C60003E,1281359934,0x4C60003E,0x4C,23,?23,READ,,(unset)
0x4C60003F,1281359935,0x4C60003F,0x4C,23,?23,READ,,(unset)
0x4C600040,1281359936,0x4C600040,0x4C,23,?23,READ,,(unset)
0x4C600045,1281359941,0x4C600045,0x4C,23,?23,READ,,(unset)
0x4C600046,1281359942,0x4C600046,0x4C,23,?23,READ,,(unset)
0x4C600047,1281359943,0x4C600047,0x4C,23,?23,READ,,(unset)
0x4C700000,1282408448,0x4C700000,0x4C,2,Long?,READ,,(unset)
0x4C700162,1282408802,0x4C700162,0x4C,1,Integer?,READ,,(unset)
0x4C700168,1282408808,0x4C700168,0x4C,2,Long?,READ,,(unset)
0x4C70016A,1282408810,0x4C70016A,0x4C,2,Long?,READ,,(unset)
0x4C70016C,1282408812,0x4C70016C,0x4C,2,Long?,READ,,(unset)
0x4C700170,1282408816,0x4C700170,0x4C,1,Integer?,READ,,(unset)
0x4C700174,1282408820,0x4C700174,0x4C,2,Long?,READ,,(unset)
0x4C7001F4,1282408948,0x4C7001F4,0x4C,13,?13,READ,,(unset)
0x4C7001F6,1282408950,0x4C7001F6,0x4C,13,?13,READ,,(unset)
0x4C7001F8,1282408952,0x4C7001F8,0x4C,13,?13,READ,,(unset)
0x4C800000,1283457024,0x4C800000,0x4C,2,Long?,READ,,(unset)
0x4C800022,1283457058,0x4C800022,0x4C,3,Float?,READ,,(unset)
0x4C800028,1283457064,0x4C800028,0x4C,3,Float?,READ,,(unset)
0x4C800046,1283457094,0x4C800046,0x4C,3,Float?,READ,,(unset)
0x4C900000,1284505600,0x4C900000,0x4C,2,Long?,READ,,(unset)
0x4C900096,1284505750,0x4C900096,0x4C,2,Long?,READ,,(unset)
0x4C900099,1284505753,0x4C900099,0x4C,2,Long?,READ,,(unset)
0x4C90009B,1284505755,0x4C90009B,0x4C,2,Long?,READ,,(unset)
0x4C90009D,1284505757,0x4C90009D,0x4C,2,Long?,READ,,(unset)
0x4C90009F,1284505759,0x4C90009F,0x4C,2,Long?,READ,,(unset)
0x4C9000A0,1284505760,0x4C9000A0,0x4C,1,Integer?,READ,,(unset)
0x4C9000A8,1284505768,0x4C9000A8,0x4C,1,Integer?,READ,,(unset)
0x4C9000B0,1284505776,0x4C9000B0,0x4C,1,Integer?,READ,,(unset)
0x4C9000B3,1284505779,0x4C9000B3,0x4C,1,Integer?,READ,,(unset)
0x4C9000BE,1284505790,0x4C9000BE,0x4C,2,Long?,READ,,(unset)
0x4C9000E0,1284505824,0x4C9000E0,0x4C,2,Long?,READ,,(unset)
0x4C9000E2,1284505826,0x4C9000E2,0x4C,2,Long?,READ,,(unset)
0x4CC00400,1287652352,0x4CC00400,0x4C,2,Long?,READ,,(unset)
0x4CC00408,1287652360,0x4CC00408,0x4C,1,Integer?,READ,,(unset)
0x4CC00410,1287652368,0x4CC00410,0x4C,1,Integer?,READ,,(unset)
0x4CC00438,1287652408,0x4CC00438,0x4C,1,Integer?,READ,,(unset)
0x4CC00448,1287652424,0x4CC00448,0x4C,1,Integer?,READ,,(unset)
0x4CC00458,1287652440,0x4CC00458,0x4C,1,Integer?,READ,,(unset)
0x4CC00460,1287652448,0x4CC00460,0x4C,1,Integer?,READ,,(unset)
0x4CC00468,1287652456,0x4CC00468,0x4C,1,Integer?,READ,,(unset)
0x4CC00478,1287652472,0x4CC00478,0x4C,1,Integer?,READ,,(unset)
0x4D000000,1291845632,0x4D000000,0x4D,2,Long?,READ,,(unset)
0x4D00000B,1291845643,0x4D00000B,0x4D,2,Long?,READ,,(unset)
0x4D00000C,1291845644,0x4D00000C,0x4D,2,Long?,READ,,(unset)
0x4D00000D,1291845645,0x4D00000D,0x4D,2,Long?,READ,,(unset)
0x4D000040,1291845696,0x4D000040,0x4D,2,Long?,READ,,(unset)
0x4D200000,1293942784,0x4D200000,0x4D,2,Long?,READ,,(unset)
0x4D200008,1293942792,0x4D200008,0x4D,34,?,READ,,(unset)
0x4D20000A,1293942794,0x4D20000A,0x4D,34,?,READ,,(unset)
0x4D200010,1293942800,0x4D200010,0x4D,34,?,READ,,(unset)
0x4D200014,1293942804,0x4D200014,0x4D,34,?,READ,,(unset)
0x4D200018,1293942808,0x4D200018,0x4D,34,?,READ,,(unset)
0x4D20001A,1293942810,0x4D20001A,0x4D,34,?,READ,,(unset)
0x4D20001E,1293942814,0x4D20001E,0x4D,34,?,READ,,(unset)
0x4D601000,1298141184,0x4D601000,0x4D,2,Long?,READ,,(unset)
0x4D60103C,1298141244,0x4D60103C,0x4D,3,Float?,READ,,(unset)
0x4D603000,1298149376,0x4D603000,0x4D,2,Long?,READ,,(unset)
0x4D603010,1298149392,0x4D603010,0x4D,3,Float?,READ,1,SETTING
0x4D604000,1298153472,0x4D604000,0x4D,2,Long?,READ,,(unset)
0x4D604010,1298153488,0x4D604010,0x4D,3,Float?,READ,,(unset)
0x4D604020,1298153504,0x4D604020,0x4D,3,Float?,READ,,(unset)
0x4D604030,1298153520,0x4D604030,0x4D,3,Float?,READ,,(unset)
0x4D604038,1298153528,0x4D604038,0x4D,3,Float?,READ,,(unset)
0x4D604044,1298153540,0x4D604044,0x4D,3,Float?,READ,,(unset)
0x4D604046,1298153542,0x4D604046,0x4D,3,Float?,READ,,(unset)
0x4D90103A,1301286970,0x4D90103A,0x4D,13,?13,READ,,(unset)
0x4D90103C,1301286972,0x4D90103C,0x4D,13,?13,READ,,(unset)
0x4D90103E,1301286974,0x4D90103E,0x4D,13,?13,READ,,(unset)
0x4D902000,1301291008,0x4D902000,0x4D,1,Integer?,READ,,(unset)
0x4D902010,1301291024,0x4D902010,0x4D,1,Integer?,READ,,(unset)
0x4D902012,1301291026,0x4D902012,0x4D,1,Integer?,READ,,(unset)
0x4D902012,1301291026,0x4D902012,0x4D,13,?13,READ,,(unset)
0x4D902014,1301291028,0x4D902014,0x4D,1,Integer?,READ,,(unset)
0x4D902016,1301291030,0x4D902016,0x4D,1,Integer?,READ,,(unset)
0x4D902018,1301291032,0x4D902018,0x4D,1,Integer?,READ,,(unset)
0x4D90201B,1301291035,0x4D90201B,0x4D,13,?13,READ,,(unset)
0x4D90201D,1301291037,0x4D90201D,0x4D,13,?13,READ,,(unset)
0x4D902026,1301291046,0x4D902026,0x4D,13,?13,READ,,(unset)
0x4D902028,1301291048,0x4D902028,0x4D,13,?13,READ,,(unset)
0x4D902030,1301291056,0x4D902030,0x4D,1,Integer?,READ,,(unset)
0x4D902040,1301291072,0x4D902040,0x4D,13,?13,READ,,(unset)
0x4D905045,1301303365,0x4D905045,0x4D,13,?13,READ,,(unset)
0x4DA00008,1302331400,0x4DA00008,0x4D,15,?,READ,,(unset)
0x4DA00100,1302331648,0x4DA00100,0x4D,15,?,READ,,(unset)
0x4DA00118,1302331672,0x4DA00118,0x4D,15,?,READ,,(unset)
0x4DA00164,1302331748,0x4DA00164,0x4D,15,?,READ,,(unset)
0x4DA0016C,1302331756,0x4DA0016C,0x4D,15,?,READ,,(unset)
0x4DA00192,1302331794,0x4DA00192,0x4D,15,?,READ,,(unset)
0x4DA001F8,1302331896,0x4DA001F8,0x4D,6,?,READ,4,CHARGING
0x4DC00000,1304428544,0x4DC00000,0x4D,2,Long?,READ,,(unset)
0x4E200000,1310720000,0x4E200000,0x4E,2,Long?,READ,,(unset)
0x4E20001E,1310720030,0x4E20001E,0x4E,2,Long?,READ,,(unset)
0x4E200022,1310720034,0x4E200022,0x4E,1,Integer?,READ,,(unset)
0x4E200024,1310720036,0x4E200024,0x4E,1,Integer?,READ,,(unset)
0x4E200026,1310720038,0x4E200026,0x4E,1,Integer?,READ,,(unset)
0x4E200032,1310720050,0x4E200032,0x4E,2,Long?,READ,,(unset)
0x4E200043,1310720067,0x4E200043,0x4E,1,Integer?,READ,,(unset)
0x4E200046,1310720070,0x4E200046,0x4E,1,Integer?,READ,,(unset)
0x4E200047,1310720071,0x4E200047,0x4E,1,Integer?,READ,,(unset)
0x4E501000,1313869824,0x4E501000,0x4E,2,Long?,READ,,(unset)
0x4E501010,1313869840,0x4E501010,0x4E,1,Integer?,READ,,(unset)
0x4E600008,1314914312,0x4E600008,0x4E,1,Integer?,READ,,(unset)
0x4E60000A,1314914314,0x4E60000A,0x4E,13,?13,READ,,(unset)
0x4E600010,1314914320,0x4E600010,0x4E,13,?13,READ,,(unset)
0x4E600014,1314914324,0x4E600014,0x4E,13,?13,READ,,(unset)
0x4E600016,1314914326,0x4E600016,0x4E,13,?13,READ,,(unset)
0x4E600018,1314914328,0x4E600018,0x4E,13,?13,READ,,(unset)
0x4E60001A,1314914330,0x4E60001A,0x4E,13,?13,READ,,(unset)
0x4E600026,1314914342,0x4E600026,0x4E,13,?13,READ,,(unset)
0x4E60003C,1314914364,0x4E60003C,0x4E,13,?13,READ,,(unset)
0x4E800000,1317011456,0x4E800000,0x4E,2,Long?,READ,,(unset)
0x4E800008,1317011464,0x4E800008,0x4E,4,Double?,READ,,(unset)
0x4E800009,1317011465,0x4E800009,0x4E,24,?24,READ,,(unset)
0x4E800010,1317011472,0x4E800010,0x4E,24,?24,READ,,(unset)
0x4E800014,1317011476,0x4E800014,0x4E,24,?24,READ,,(unset)
0x4E900000,1318060032,0x4E900000,0x4E,2,Long?,READ,,(unset)
0x4E900008,1318060040,0x4E900008,0x4E,4,Double?,READ,,(unset)
0x4E900009,1318060041,0x4E900009,0x4E,24,?24,READ,,(unset)
0x4E900010,1318060048,0x4E900010,0x4E,24,?24,READ,,(unset)
0x4E900014,1318060052,0x4E900014,0x4E,24,?24,READ,,(unset)
0x4EA00008,1319108616,0x4EA00008,0x4E,21,?,READ,,(unset)
0x4EA0000A,1319108618,0x4EA0000A,0x4E,21,?,READ,,(unset)
0x4EA00010,1319108624,0x4EA00010,0x4E,21,?,READ,,(unset)
0x4EA00015,1319108629,0x4EA00015,0x4E,14,?,READ,,(unset)
0x4EA00018,1319108632,0x4EA00018,0x4E,14,?,READ,,(unset)
0x4EA0001A,1319108634,0x4EA0001A,0x4E,21,?,READ,,(unset)
0x4EA0001E,1319108638,0x4EA0001E,0x4E,14,?,READ,,(unset)
0x4EA00028,1319108648,0x4EA00028,0x4E,21,?,READ,,(unset)
0x4EB03020,1320169504,0x4EB03020,0x4E,,?,READ,,(unset)
0x4EB05024,1320177700,0x4EB05024,0x4E,,?,READ,,(unset)
0x4EB0502E,1320177710,0x4EB0502E,0x4E,,?,READ,,(unset)
0x4EB08038,1320190008,0x4EB08038,0x4E,,?,READ,,(unset)
0x4EC00000,1321205760,0x4EC00000,0x4E,2,Long?,READ,,(unset)
0x4EC0001E,1321205790,0x4EC0001E,0x4E,2,Long?,READ,,(unset)
0x4EC00022,1321205794,0x4EC00022,0x4E,1,Integer?,READ,,(unset)
0x4EC00024,1321205796,0x4EC00024,0x4E,1,Integer?,READ,,(unset)
0x4EC00026,1321205798,0x4EC00026,0x4E,1,Integer?,READ,,(unset)
0x4EC00032,1321205810,0x4EC00032,0x4E,2,Long?,READ,,(unset)
0x4EC00043,1321205827,0x4EC00043,0x4E,1,Integer?,READ,,(unset)
0x4EC00046,1321205830,0x4EC00046,0x4E,1,Integer?,READ,,(unset)
0x4EC00047,1321205831,0x4EC00047,0x4E,1,Integer?,READ,,(unset)
0x4EDFF000,1323298816,0x4EDFF000,0x4E,2,Long?,READ,,(unset)
0x4EDFF010,1323298832,0x4EDFF010,0x4E,1,Integer?,READ,,(unset)
0x4EE00000,1323302912,0x4EE00000,0x4E,2,Long?,READ,,(unset)
0x4EE00010,1323302928,0x4EE00010,0x4E,17,?17,READ,,(unset)
0x4EE00012,1323302930,0x4EE00012,0x4E,2,Long?,READ,,(unset)
0x4F100024,1326448676,0x4F100024,0x4F,13,?13,READ,,(unset)
0x4F100026,1326448678,0x4F100026,0x4F,13,?13,READ,,(unset)
0x4F100028,1326448680,0x4F100028,0x4F,13,?13,READ,,(unset)
0x4F10002A,1326448682,0x4F10002A,0x4F,13,?13,READ,,(unset)
0x4F10002C,1326448684,0x4F10002C,0x4F,13,?13,READ,,(unset)
0x4F10002E,1326448686,0x4F10002E,0x4F,13,?13,READ,,(unset)
0x4F100030,1326448688,0x4F100030,0x4F,13,?13,READ,,(unset)
0x4F100032,1326448690,0x4F100032,0x4F,13,?13,READ,,(unset)
0x4F100034,1326448692,0x4F100034,0x4F,13,?13,READ,,(unset)
0x4F200800,1327499264,0x4F200800,0x4F,2,Long?,READ,,(unset)
0x4F200808,1327499272,0x4F200808,0x4F,16,?,READ,,(unset)
0x4F401000,1329598464,0x4F401000,0x4F,14,?,READ,,(unset)
0x4F401010,1329598480,0x4F401010,0x4F,14,?,READ,,(unset)
0x4F401014,1329598484,0x4F401014,0x4F,14,?,READ,,(unset)
0x4F401018,1329598488,0x4F401018,0x4F,14,?,READ,,(unset)
0x4F40101A,1329598490,0x4F40101A,0x4F,14,?,READ,,(unset)
0x4F40101C,1329598492,0x4F40101C,0x4F,14,?,READ,,(unset)
0x4F40101E,1329598494,0x4F40101E,0x4F,14,?,READ,,(unset)
0x4F401020,1329598496,0x4F401020,0x4F,14,?,READ,,(unset)
0x4F401022,1329598498,0x4F401022,0x4F,14,?,READ,,(unset)
0x4F401025,1329598501,0x4F401025,0x4F,14,?,READ,,(unset)
0x4F401028,1329598504,0x4F401028,0x4F,14,?,READ,,(unset)
0x4F40102C,1329598508,0x4F40102C,0x4F,14,?,READ,,(unset)
0x4F40102E,1329598510,0x4F40102E,0x4F,14,?,READ,,(unset)
0x4F401038,1329598520,0x4F401038,0x4F,25,?,READ,,(unset)
0x4F402010,1329602576,0x4F402010,0x4F,12,?12,READ,,(unset)
0x4F402018,1329602584,0x4F402018,0x4F,12,?12,READ,,(unset)
0x4F40201D,1329602589,0x4F40201D,0x4F,12,?12,READ,,(unset)
0x4F402024,1329602596,0x4F402024,0x4F,12,?12,READ,,(unset)
0x4F402028,1329602600,0x4F402028,0x4F,12,?12,READ,,(unset)
0x4F600000,1331691520,0x4F600000,0x4F,26,?,READ,,(unset)
0x4F600008,1331691528,0x4F600008,0x4F,1,Integer?,READ,,(unset)
0x4F60000C,1331691532,0x4F60000C,0x4F,1,Integer?,READ,,(unset)
0x4F60000E,1331691534,0x4F60000E,0x4F,1,Integer?,READ,,(unset)
0x4F600010,1331691536,0x4F600010,0x4F,26,?,READ,,(unset)
0x4F60001C,1331691548,0x4F60001C,0x4F,26,?,READ,,(unset)
0x4F600028,1331691560,0x4F600028,0x4F,26,?,READ,,(unset)
0x4F60002A,1331691562,0x4F60002A,0x4F,26,?,READ,,(unset)
0x4F60002C,1331691564,0x4F60002C,0x4F,26,?,READ,,(unset)
0x4F600030,1331691568,0x4F600030,0x4F,26,?,READ,,(unset)
0x4F600033,1331691571,0x4F600033,0x4F,26,?,READ,,(unset)
0x4F600036,1331691574,0x4F600036,0x4F,26,?,READ,,(unset)
0x4F600039,1331691577,0x4F600039,0x4F,26,?,READ,,(unset)
0x4F701016,1332744214,0x4F701016,0x4F,,?,READ,,(unset)
0x4F701800,1332746240,0x4F701800,0x4F,2,Long?,READ,,(unset)
0x4F701816,1332746262,0x4F701816,0x4F,,?,READ,,(unset)
0x4F900000,1334837248,0x4F900000,0x4F,2,Long?,READ,,(unset)
0x4F900008,1334837256,0x4F900008,0x4F,12,?12,READ,,(unset)
0x4FA00000,1335885824,0x4FA00000,0x4F,2,Long?,READ,,(unset)
0x4FA00008,1335885832,0x4FA00008,0x4F,1,Integer?,READ,,(unset)
0x4FA0000B,1335885835,0x4FA0000B,0x4F,1,Integer?,READ,,(unset)
0x4FA00010,1335885840,0x4FA00010,0x4F,1,Integer?,READ,,(unset)
0x4FA00013,1335885843,0x4FA00013,0x4F,1,Integer?,READ,,(unset)
0x4FA00016,1335885846,0x4FA00016,0x4F,7,?,READ,,(unset)
0x4FA00018,1335885848,0x4FA00018,0x4F,7,?,READ,,(unset)
0x4FA0001A,1335885850,0x4FA0001A,0x4F,7,?,READ,,(unset)
0x4FA0001C,1335885852,0x4FA0001C,0x4F,7,?,READ,,(unset)
0x4FA0001E,1335885854,0x4FA0001E,0x4F,2,Long?,READ,,(unset)
0x4FA00020,1335885856,0x4FA00020,0x4F,1,Integer?,READ,,(unset)
0x4FA00024,1335885860,0x4FA00024,0x4F,1,Integer?,READ,,(unset)
0x4FA00027,1335885863,0x4FA00027,0x4F,1,Integer?,READ,,(unset)
0x4FA00028,1335885864,0x4FA00028,0x4F,1,Integer?,READ,,(unset)
0x4FA0002C,1335885868,0x4FA0002C,0x4F,1,Integer?,READ,,(unset)
0x4FA0002F,1335885871,0x4FA0002F,0x4F,1,Integer?,READ,,(unset)
0x4FA00030,1335885872,0x4FA00030,0x4F,1,Integer?,READ,,(unset)
0x4FA00034,1335885876,0x4FA00034,0x4F,1,Integer?,READ,,(unset)
0x4FA00037,1335885879,0x4FA00037,0x4F,1,Integer?,READ,,(unset)
0x4FA00038,1335885880,0x4FA00038,0x4F,1,Integer?,READ,,(unset)
0x4FA0003C,1335885884,0x4FA0003C,0x4F,1,Integer?,READ,,(unset)
0x4FA0003F,1335885887,0x4FA0003F,0x4F,1,Integer?,READ,,(unset)
0x4FA00040,1335885888,0x4FA00040,0x4F,12,?12,READ,,(unset)
0x4FA00042,1335885890,0x4FA00042,0x4F,12,?12,READ,,(unset)
0x4FA00044,1335885892,0x4FA00044,0x4F,12,?12,READ,,(unset)
0x4FB00000,1336934400,0x4FB00000,0x4F,2,Long?,READ,,(unset)
0x4FB00016,1336934422,0x4FB00016,0x4F,2,Long?,READ,,(unset)
0x4FB00018,1336934424,0x4FB00018,0x4F,4,Double?,READ,,(unset)
0x4FB00020,1336934432,0x4FB00020,0x4F,4,Double?,READ,,(unset)
0x4FB00026,1336934438,0x4FB00026,0x4F,20,?,READ,,(unset)
0x4FB00040,1336934464,0x4FB00040,0x4F,17,?17,READ,,(unset)
0x4FD00000,1339031552,0x4FD00000,0x4F,2,Long?,READ,,(unset)
0x4FD00008,1339031560,0x4FD00008,0x4F,23,?23,READ,,(unset)
0x4FD0000D,1339031565,0x4FD0000D,0x4F,23,?23,READ,,(unset)
0x4FD00010,1339031568,0x4FD00010,0x4F,23,?23,READ,,(unset)
0x4FD00014,1339031572,0x4FD00014,0x4F,23,?23,READ,,(unset)
0x4FD00018,1339031576,0x4FD00018,0x4F,23,?23,READ,,(unset)
0x4FD0001E,1339031582,0x4FD0001E,0x4F,23,?23,READ,,(unset)
0x4FD00020,1339031584,0x4FD00020,0x4F,23,?23,READ,,(unset)
0x4FD00028,1339031592,0x4FD00028,0x4F,23,?23,READ,,(unset)
0x4FD0002D,1339031597,0x4FD0002D,0x4F,23,?23,READ,,(unset)
0x4FD00030,1339031600,0x4FD00030,0x4F,23,?23,READ,,(unset)
0x4FD00036,1339031606,0x4FD00036,0x4F,23,?23,READ,,(unset)
0x4FD00038,1339031608,0x4FD00038,0x4F,23,?23,READ,,(unset)
0x4FD0003A,1339031610,0x4FD0003A,0x4F,23,?23,READ,,(unset)
0x4FD0003D,1339031613,0x4FD0003D,0x4F,23,?23,READ,,(unset)
0x4FD00040,1339031616,0x4FD00040,0x4F,23,?23,READ,,(unset)
0x4FD00043,1339031619,0x4FD00043,0x4F,23,?23,READ,,(unset)
0x4FD00045,1339031621,0x4FD00045,0x4F,23,?23,READ,,(unset)
0x4FD00046,1339031622,0x4FD00046,0x4F,23,?23,READ,,(unset)
0x4FE00000,1340080128,0x4FE00000,0x4F,2,Long?,READ,,(unset)
0x4FE0000E,1340080142,0x4FE0000E,0x4F,17,?17,READ,,(unset)
0x4FE00014,1340080148,0x4FE00014,0x4F,17,?17,READ,,(unset)
0x4FE00018,1340080152,0x4FE00018,0x4F,17,?17,READ,,(unset)
0x4FE0002E,1340080174,0x4FE0002E,0x4F,17,?17,READ,,(unset)
0x4FF00000,1341128704,0x4FF00000,0x4F,2,Long?,READ,,(unset)
0x4FF00026,1341128742,0x4FF00026,0x4F,17,?17,READ,,(unset)
0x4FF00028,1341128744,0x4FF00028,0x4F,1,Integer?,READ,,(unset)
0x50500000,1347420160,0x50500000,0x50,2,Long?,READ,,(unset)
0x51A00000,1369440256,0x51A00000,0x51,2,Long?,READ,,(unset)
0x55B442AB,1437876907,0x55B442AB,0x55,12,?12,READ,,(unset)
0x55C00000,1438646272,0x55C00000,0x55,2,Long?,READ,,(unset)
0x55D00000,1439694848,0x55D00000,0x55,2,Long?,READ,,(unset)
0x5655C5D2,1448461778,0x5655C5D2,0x56,17,?17,READ,,(unset)
0x58D01018,1490030616,0x58D01018,0x58,4,Double?,READ,,(unset)
0x58D0101A,1490030618,0x58D0101A,0x58,4,Double?,READ,,(unset)
0x596D6637,1500341815,0x596D6637,0x59,23,?23,READ,1,SETTING
0x5B7F022E,1535050286,0x5B7F022E,0x5B,2,Long?,READ,,(unset)
0x5C200000,1545601024,0x5C200000,0x5C,2,Long?,READ,,(unset)
0x5C20003A,1545601082,0x5C20003A,0x5C,2,Long?,READ,,(unset)
0x5E40000A,1581252618,0x5E40000A,0x5E,15,?,READ,,(unset)
0x60401000,1614811136,0x60401000,0x60,2,Long?,READ,,(unset)
0x60401010,1614811152,0x60401010,0x60,1,Integer?,READ,1,SETTING
0x60401058,1614811224,0x60401058,0x60,1,Integer?,READ,1,SETTING
0x60401098,1614811288,0x60401098,0x60,1,Integer?,READ,1,SETTING
0x604010C8,1614811336,0x604010C8,0x60,1,Integer?,READ,1,SETTING
0x60401108,1614811400,0x60401108,0x60,1,Integer?,READ,1,SETTING
0x60401138,1614811448,0x60401138,0x60,1,Integer?,READ,1,SETTING
0x60401178,1614811512,0x60401178,0x60,1,Integer?,READ,1,SETTING
0x604011A0,1614811552,0x604011A0,0x60,1,Integer?,READ,,(unset)
0x60402010,1614815248,0x60402010,0x60,1,Integer?,READ,1,SETTING
0x60547651,1616148049,0x60547651,0x60,17,?17,READ,,(unset)
0x60600008,1616904200,0x60600008,0x60,1,Integer?,READ,1,SETTING
0x60700008,1617952776,0x60700008,0x60,1,Integer?,READ,,(unset)
0x60700018,1617952792,0x60700018,0x60,1,Integer?,READ,1,SETTING
0x60800008,1619001352,0x60800008,0x60,1,Integer?,READ,1,SETTING
0x62200E25,1646267941,0x62200E25,0x62,23,?23,READ,,(unset)
0x65A80B90,1705511824,0x65A80B90,0x65,11,?,READ,,(unset)
0x69D50010,1775566864,0x69D50010,0x69,44,?44,READ,,(unset)
0x6B001040,1795166272,0x6B001040,0x6B,37,?,READ,,(unset)
0x6B401040,1799360576,0x6B401040,0x6B,37,?,READ,,(unset)
0x6B5D2E4B,1801268811,0x6B5D2E4B,0x6B,4,Double?,READ,,(unset)
0x6BF00008,1810890760,0x6BF00008,0x6B,2,Long?,READ,1,SETTING
0x6DC0000C,1841299468,0x6DC0000C,0x6D,37,?,READ,,(unset)
0x6DC00022,1841299490,0x6DC00022,0x6D,15,?,READ,,(unset)
0x6DC00026,1841299494,0x6DC00026,0x6D,37,?,READ,,(unset)
0x6DC00044,1841299524,0x6DC00044,0x6D,37,?,READ,,(unset)
0x6DC00444,1841300548,0x6DC00444,0x6D,37,?,READ,,(unset)
0x6DC00844,1841301572,0x6DC00844,0x6D,37,?,READ,,(unset)
0x6E940038,1855193144,0x6E940038,0x6E,37,?,READ,,(unset)
0x6E945010,1855213584,0x6E945010,0x6E,37,?,READ,,(unset)
0x6E94C018,1855242264,0x6E94C018,0x6E,37,?,READ,,(unset)
0x6E94D010,1855246352,0x6E94D010,0x6E,37,?,READ,,(unset)
0x6E94E010,1855250448,0x6E94E010,0x6E,37,?,READ,,(unset)
0x6E94E018,1855250456,0x6E94E018,0x6E,37,?,READ,,(unset)
0x6E94E020,1855250464,0x6E94E020,0x6E,37,?,READ,,(unset)
0x6E953010,1855270928,0x6E953010,0x6E,37,?,READ,1,SETTING
0x6E954010,1855275024,0x6E954010,0x6E,37,?,READ,,(unset)
0x6E955010,1855279120,0x6E955010,0x6E,37,?,READ,1,SETTING
0x6E956010,1855283216,0x6E956010,0x6E,37,?,READ,,(unset)
0x6E957010,1855287312,0x6E957010,0x6E,37,?,READ,1,SETTING
0x6E958010,1855291408,0x6E958010,0x6E,37,?,READ,,(unset)
0x6E96B010,1855369232,0x6E96B010,0x6E,37,?,READ,,(unset)
0x6E96B028,1855369256,0x6E96B028,0x6E,37,?,READ,,(unset)
0x6E96B030,1855369264,0x6E96B030,0x6E,37,?,READ,,(unset)
0x6E96B038,1855369272,0x6E96B038,0x6E,37,?,READ,,(unset)
0x6E96C010,1855373328,0x6E96C010,0x6E,37,?,READ,,(unset)
0x6E96E010,1855381520,0x6E96E010,0x6E,37,?,READ,,(unset)
0x6E975040,1855410240,0x6E975040,0x6E,37,?,READ,,(unset)
0x6E982010,1855463440,0x6E982010,0x6E,37,?,READ,,(unset)
0x6EA70010,1856438288,0x6EA70010,0x6E,37,?,READ,,(unset)
0x6EA90008,1856569352,0x6EA90008,0x6E,37,?,READ,,(unset)
0x6EA90010,1856569360,0x6EA90010,0x6E,37,?,READ,,(unset)
0x6EA90040,1856569408,0x6EA90040,0x6E,37,?,READ,,(unset)
0x6F100044,1863319620,0x6F100044,0x6F,37,?,READ,,(unset)
0x6F100444,1863320644,0x6F100444,0x6F,37,?,READ,,(unset)
0x6F100844,1863321668,0x6F100844,0x6F,37,?,READ,,(unset)
0x6F400044,1866465348,0x6F400044,0x6F,37,?,READ,,(unset)
0x6F400444,1866466372,0x6F400444,0x6F,37,?,READ,,(unset)
0x6F400844,1866467396,0x6F400844,0x6F,37,?,READ,,(unset)
0x70000000,1879048192,0x70000000,0x70,2,Long?,READ,,(unset)
0x70100000,1880096768,0x70100000,0x70,2,Long?,READ,,(unset)
0x7520AC9D,1965075613,0x7520AC9D,0x75,1,Integer?,READ,,(unset)
0x75EF2B3C,1978608444,0x75EF2B3C,0x75,23,?23,READ,,(unset)
0x775DBA9E,2002631326,0x775DBA9E,0x77,13,?13,READ,,(unset)
0x77E419C0,2011437504,0x77E419C0,0x77,12,?12,READ,,(unset)
